payment_id,customer_id,amount,payment_method,bank,failure_reason,previous_success_count,previous_failure_count,retry_attempted,retry_delay_minutes,recovered,recovery_time_minutes,treatment_group
P03359,C00998,684.38,card,SBI,network_error,5,2,0,0,0,,0
P03360,C02097,464.31,upi,Other,insufficient_funds,1,3,1,10,0,,1
P03361,C01326,402.39,card,SBI,limit_exceeded,9,2,0,0,0,,0
P03362,C00881,340.92,upi,SBI,limit_exceeded,6,1,0,0,0,,0
P03363,C01214,1023.51,netbanking,HDFC,insufficient_funds,4,2,0,0,1,171.0,0
P03364,C01160,680.56,upi,Axis,limit_exceeded,6,0,0,0,1,159.0,0
P03365,C00555,419.68,card,Axis,network_error,1,2,0,0,0,,0
P03366,C00404,702.7,wallet,SBI,limit_exceeded,3,1,0,0,0,,0
P03367,C00892,935.22,upi,SBI,limit_exceeded,2,2,0,0,0,,0
P03368,C02913,187.52,upi,ICICI,network_error,5,3,0,0,0,,0
P03369,C00602,695.86,card,SBI,bank_declined,10,6,1,10,1,209.0,1
P03370,C01831,271.58,card,SBI,limit_exceeded,3,1,0,0,0,,0
P03371,C00341,1209.43,card,Axis,network_error,6,1,0,0,1,201.0,0
P03372,C01969,250.91,netbanking,SBI,bank_declined,2,2,0,0,0,,0
P03373,C00704,480.84,upi,ICICI,bank_declined,2,2,1,120,1,234.0,1
P03374,C00318,593.76,upi,HDFC,bank_declined,3,5,0,0,1,40.0,0
P03375,C02666,133.57,netbanking,HDFC,limit_exceeded,3,1,1,30,1,200.0,1
P03376,C01387,113.83,wallet,ICICI,timeout,3,1,1,120,0,,1
P03377,C02430,365.31,upi,SBI,insufficient_funds,7,3,1,60,0,,1
P03378,C02281,1587.02,upi,ICICI,insufficient_funds,6,2,0,0,1,16.0,0
P03379,C01801,430.93,netbanking,HDFC,insufficient_funds,6,2,1,120,1,19.0,1
P03380,C01368,686.17,upi,Axis,network_error,3,3,1,120,1,25.0,1
P03381,C01573,55.28,card,SBI,timeout,6,0,1,120,0,,1
P03382,C00817,881.13,upi,SBI,network_error,3,2,1,60,1,67.0,1
P03383,C00553,693.82,netbanking,Other,network_error,3,2,0,0,0,,0
P03384,C00856,779.36,wallet,SBI,insufficient_funds,4,2,1,60,0,,1
P03385,C01813,506.48,upi,Other,bank_declined,7,1,0,0,0,,0
P03386,C02867,201.17,upi,Other,bank_declined,4,1,0,0,0,,0
P03387,C00183,289.87,netbanking,Axis,bank_declined,5,4,0,0,0,,0
P03388,C01575,260.34,card,Other,bank_declined,3,2,0,0,1,227.0,0
P03389,C00397,720.49,netbanking,Other,insufficient_funds,4,1,0,0,1,85.0,0
P03390,C01728,418.18,upi,Other,limit_exceeded,8,3,1,60,0,,1
P03391,C02827,878.85,card,Other,limit_exceeded,2,3,1,10,0,,1
P03392,C01518,761.36,upi,Other,timeout,3,4,0,0,0,,0
P03393,C00907,1683.15,card,ICICI,network_error,3,2,0,0,1,230.0,0
P03394,C01357,530.84,upi,Other,timeout,8,2,0,0,0,,0
P03395,C02175,420.44,card,ICICI,limit_exceeded,4,5,1,60,0,,1
P03396,C00001,526.02,card,ICICI,bank_declined,5,3,0,0,0,,0
P03397,C00019,76.01,card,ICICI,bank_declined,1,0,0,0,0,,0
P03398,C00584,379.21,upi,SBI,timeout,3,1,0,0,1,101.0,0
P03399,C00456,754.01,upi,ICICI,network_error,4,1,1,30,1,51.0,1
P03400,C02037,399.36,card,SBI,timeout,4,1,1,30,1,181.0,1
P03401,C01133,412.43,card,ICICI,bank_declined,1,1,0,0,1,135.0,0
P03402,C02493,397.1,netbanking,ICICI,bank_declined,7,1,0,0,1,117.0,0
P03403,C01953,1485.74,wallet,ICICI,network_error,2,3,0,0,0,,0
P03404,C02650,592.77,upi,Axis,insufficient_funds,7,1,0,0,0,,0
P03405,C02151,438.79,upi,SBI,insufficient_funds,2,4,0,0,1,145.0,0
P03406,C00988,2668.11,upi,SBI,insufficient_funds,7,3,0,0,0,,0
P03407,C00520,195.02,card,Axis,insufficient_funds,5,0,1,30,1,208.0,1
P03408,C00859,303.19,wallet,Other,insufficient_funds,4,1,0,0,1,220.0,0
P03409,C00174,228.98,netbanking,ICICI,timeout,5,4,1,120,0,,1
P03410,C01367,285.03,card,HDFC,network_error,3,1,1,120,1,11.0,1
P03411,C02479,1168.97,card,SBI,network_error,3,1,0,0,0,,0
P03412,C00727,241.49,upi,SBI,insufficient_funds,2,3,1,10,0,,1
P03413,C01711,498.21,card,HDFC,bank_declined,0,1,0,0,0,,0
P03414,C01876,679.49,upi,HDFC,insufficient_funds,3,1,1,120,0,,1
P03415,C02898,791.14,netbanking,HDFC,limit_exceeded,7,2,1,30,0,,1
P03416,C01682,307.35,card,Axis,insufficient_funds,5,2,0,0,1,100.0,0
P03417,C01348,722.29,netbanking,ICICI,insufficient_funds,3,1,1,120,0,,1
P03418,C00990,353.16,wallet,ICICI,network_error,3,3,1,10,0,,1
P03419,C02687,491.07,card,HDFC,bank_declined,6,5,0,0,1,78.0,0
P03420,C00420,229.76,card,Other,limit_exceeded,3,3,1,120,0,,1
P03421,C00594,194.75,wallet,ICICI,timeout,4,5,0,0,1,32.0,0
P03422,C02533,624.24,card,Other,limit_exceeded,4,1,1,10,1,193.0,1
P03423,C01775,2593.93,card,ICICI,timeout,7,3,0,0,0,,0
P03424,C02460,387.98,netbanking,Other,insufficient_funds,5,3,0,0,0,,0
P03425,C00936,478.32,card,Axis,insufficient_funds,2,3,0,0,0,,0
P03426,C01108,751.72,card,ICICI,insufficient_funds,7,1,1,60,1,142.0,1
P03427,C01137,1030.41,card,ICICI,timeout,1,2,1,60,0,,1
P03428,C00332,1067.71,wallet,SBI,network_error,4,5,1,10,0,,1
P03429,C02703,715.9,netbanking,ICICI,limit_exceeded,2,4,1,60,1,12.0,1
P03430,C02089,435.83,upi,SBI,network_error,1,2,0,0,0,,0
P03431,C01794,792.86,upi,HDFC,insufficient_funds,2,1,0,0,0,,0
P03432,C00959,647.9,card,SBI,insufficient_funds,1,5,1,60,1,194.0,1
P03433,C00105,472.29,wallet,HDFC,bank_declined,9,5,0,0,1,49.0,0
P03434,C00202,933.38,netbanking,ICICI,insufficient_funds,7,1,0,0,0,,0
P03435,C02498,664.45,card,SBI,network_error,6,0,1,10,1,232.0,1
P03436,C01843,301.92,wallet,HDFC,insufficient_funds,6,1,1,10,0,,1
P03437,C01867,233.79,wallet,SBI,timeout,1,1,1,60,0,,1
P03438,C01997,161.81,upi,HDFC,network_error,3,3,0,0,0,,0
P03439,C01290,254.84,wallet,SBI,timeout,4,4,1,60,0,,1
P03440,C00910,503.45,card,HDFC,limit_exceeded,6,1,0,0,0,,0
P03441,C00210,1009.77,netbanking,Other,network_error,1,3,1,60,1,134.0,1
P03442,C00563,454.22,card,ICICI,timeout,6,4,1,10,0,,1
P03443,C02761,605.89,upi,ICICI,insufficient_funds,8,2,1,10,1,100.0,1
P03444,C01564,750.71,wallet,SBI,limit_exceeded,4,2,0,0,0,,0
P03445,C00771,210.39,upi,HDFC,insufficient_funds,6,1,1,120,1,12.0,1
P03446,C02502,364.1,netbanking,Other,bank_declined,8,4,0,0,0,,0
P03447,C02715,218.26,card,ICICI,limit_exceeded,2,2,1,10,1,72.0,1
P03448,C00629,389.26,upi,SBI,insufficient_funds,3,2,1,30,1,233.0,1
P03449,C01629,593.23,card,ICICI,insufficient_funds,2,2,0,0,0,,0
P03450,C01702,520.56,card,Other,bank_declined,4,2,1,30,0,,1
P03451,C00387,276.92,upi,ICICI,insufficient_funds,5,1,0,0,1,231.0,0
P03452,C01936,721.89,upi,Axis,network_error,5,2,1,60,1,140.0,1
P03453,C02344,592.33,card,Other,bank_declined,1,3,0,0,1,108.0,0
P03454,C02306,665.17,upi,HDFC,insufficient_funds,5,3,0,0,1,98.0,0
P03455,C01105,549.46,upi,Other,limit_exceeded,2,2,1,120,0,,1
P03456,C00268,291.22,upi,SBI,insufficient_funds,1,0,0,0,0,,0
P03457,C02467,210.73,card,HDFC,bank_declined,6,1,0,0,0,,0
P03458,C02283,646.82,upi,ICICI,insufficient_funds,2,1,1,60,0,,1
P03459,C01857,663.01,upi,Other,insufficient_funds,8,1,0,0,1,138.0,0
P03460,C01999,520.0,upi,HDFC,insufficient_funds,3,3,1,30,1,58.0,1
P03461,C01381,2149.77,netbanking,ICICI,timeout,7,2,0,0,1,146.0,0
P03462,C01237,357.43,upi,Other,insufficient_funds,5,4,1,120,0,,1
P03463,C00574,626.67,wallet,HDFC,insufficient_funds,3,3,1,10,0,,1
P03464,C00049,532.96,wallet,SBI,network_error,4,5,0,0,1,236.0,0
P03465,C01151,481.34,netbanking,ICICI,insufficient_funds,4,2,0,0,0,,0
P03466,C00223,233.86,upi,ICICI,bank_declined,4,0,0,0,0,,0
P03467,C02969,407.95,card,SBI,insufficient_funds,5,1,1,120,1,171.0,1
P03468,C01432,967.21,netbanking,SBI,bank_declined,4,0,0,0,0,,0
P03469,C01529,744.65,card,SBI,bank_declined,7,0,1,30,1,20.0,1
P03470,C01820,894.83,card,HDFC,network_error,2,0,0,0,1,130.0,0
P03471,C02325,321.84,wallet,SBI,bank_declined,5,2,0,0,0,,0
P03472,C01462,941.7,upi,Axis,network_error,4,2,0,0,0,,0
P03473,C01131,228.99,card,HDFC,limit_exceeded,4,1,1,30,1,53.0,1
P03474,C01682,429.59,wallet,SBI,timeout,5,2,0,0,1,112.0,0
P03475,C02468,241.53,netbanking,SBI,limit_exceeded,6,1,0,0,0,,0
P03476,C02659,1705.61,upi,Axis,insufficient_funds,2,1,1,60,0,,1
P03477,C00375,551.67,card,Other,limit_exceeded,6,0,1,30,1,232.0,1
P03478,C02121,955.74,upi,SBI,bank_declined,5,1,0,0,0,,0
P03479,C02022,652.81,netbanking,ICICI,bank_declined,3,2,0,0,0,,0
P03480,C01054,715.82,netbanking,SBI,bank_declined,4,3,1,60,0,,1
P03481,C01890,237.19,card,HDFC,timeout,7,0,0,0,0,,0
P03482,C01824,471.27,upi,HDFC,limit_exceeded,7,2,1,120,1,208.0,1
P03483,C01475,231.16,upi,SBI,network_error,4,2,0,0,1,43.0,0
P03484,C02243,355.29,netbanking,HDFC,insufficient_funds,6,2,1,10,0,,1
P03485,C01180,501.19,upi,ICICI,insufficient_funds,4,2,0,0,1,93.0,0
P03486,C02895,255.5,card,SBI,bank_declined,4,1,0,0,0,,0
P03487,C01065,198.31,card,ICICI,bank_declined,5,2,1,30,0,,1
P03488,C02071,209.09,netbanking,Axis,insufficient_funds,3,3,1,10,1,140.0,1
P03489,C00360,758.22,netbanking,Other,limit_exceeded,8,0,1,10,1,27.0,1
P03490,C02608,389.98,card,Axis,bank_declined,3,5,0,0,1,151.0,0
P03491,C02720,197.22,upi,SBI,network_error,3,2,0,0,0,,0
P03492,C02042,465.51,card,Other,bank_declined,2,0,0,0,0,,0
P03493,C01142,798.76,card,SBI,limit_exceeded,0,2,1,60,0,,1
P03494,C01636,444.39,card,Other,network_error,4,3,1,30,0,,1
P03495,C01404,177.55,netbanking,SBI,bank_declined,3,0,0,0,0,,0
P03496,C01944,423.44,upi,Other,network_error,5,4,0,0,1,84.0,0
P03497,C00679,272.22,wallet,ICICI,bank_declined,2,1,1,60,1,133.0,1
P03498,C02488,567.96,netbanking,HDFC,insufficient_funds,4,2,1,10,0,,1
P03499,C02981,367.33,upi,SBI,bank_declined,2,2,0,0,0,,0
P03500,C00007,552.62,upi,Axis,limit_exceeded,7,2,1,10,1,58.0,1
P03501,C02469,141.89,netbanking,Axis,limit_exceeded,4,1,1,30,1,69.0,1
P03502,C01592,498.43,card,SBI,network_error,3,3,0,0,1,236.0,0
P03503,C00833,393.0,card,ICICI,network_error,4,3,1,30,0,,1
P03504,C02607,254.28,upi,SBI,network_error,8,2,0,0,1,127.0,0
P03505,C01811,493.69,card,Other,timeout,1,2,0,0,1,18.0,0
P03506,C00914,379.79,card,HDFC,insufficient_funds,3,3,0,0,0,,0
P03507,C02012,449.81,card,ICICI,bank_declined,2,4,1,10,1,178.0,1
P03508,C01443,236.33,card,HDFC,bank_declined,2,0,1,120,0,,1
P03509,C01451,523.28,upi,Axis,insufficient_funds,1,5,0,0,1,178.0,0
P03510,C01503,128.92,netbanking,HDFC,timeout,9,1,0,0,0,,0
P03511,C00126,409.37,upi,HDFC,insufficient_funds,1,5,0,0,0,,0
P03512,C02443,456.63,card,SBI,bank_declined,3,0,1,30,0,,1
P03513,C00817,1513.64,upi,Axis,limit_exceeded,7,4,1,30,1,211.0,1
P03514,C02929,385.98,card,HDFC,timeout,2,2,1,10,1,201.0,1
P03515,C01830,1416.31,upi,Other,network_error,7,2,0,0,1,81.0,0
P03516,C00576,1026.95,netbanking,HDFC,bank_declined,2,2,1,30,0,,1
P03517,C02373,425.29,card,SBI,network_error,2,2,0,0,1,93.0,0
P03518,C01416,468.15,card,ICICI,insufficient_funds,5,2,0,0,1,164.0,0
P03519,C00930,217.54,upi,ICICI,timeout,6,2,0,0,1,15.0,0
P03520,C01464,307.01,card,ICICI,insufficient_funds,2,4,1,10,0,,1
P03521,C00833,545.27,card,Other,bank_declined,3,1,0,0,0,,0
P03522,C01055,370.68,card,HDFC,insufficient_funds,4,0,0,0,1,8.0,0
P03523,C01649,861.69,card,Axis,timeout,5,3,0,0,1,221.0,0
P03524,C01901,734.69,wallet,HDFC,limit_exceeded,4,4,0,0,0,,0
P03525,C01458,570.4,netbanking,ICICI,bank_declined,5,1,1,120,1,118.0,1
P03526,C02885,748.9,upi,ICICI,insufficient_funds,5,1,0,0,1,218.0,0
P03527,C02974,625.35,netbanking,Axis,limit_exceeded,6,1,0,0,0,,0
P03528,C01400,488.27,card,HDFC,bank_declined,1,4,0,0,0,,0
P03529,C00443,286.73,card,ICICI,insufficient_funds,5,3,0,0,0,,0
P03530,C02123,1751.41,card,Axis,insufficient_funds,5,3,0,0,0,,0
P03531,C00557,761.22,upi,SBI,insufficient_funds,3,2,1,60,0,,1
P03532,C01179,620.41,netbanking,ICICI,insufficient_funds,4,2,1,10,0,,1
P03533,C02038,280.63,card,SBI,insufficient_funds,0,0,1,30,0,,1
P03534,C00363,2624.85,card,HDFC,limit_exceeded,2,3,0,0,0,,0
P03535,C02496,295.51,netbanking,Other,insufficient_funds,4,1,1,120,0,,1
P03536,C01258,502.95,upi,HDFC,bank_declined,4,4,0,0,0,,0
P03537,C01842,516.6,upi,Other,timeout,4,4,1,120,1,176.0,1
P03538,C02310,189.83,upi,Axis,network_error,1,2,0,0,0,,0
P03539,C01851,668.75,card,Other,limit_exceeded,3,2,1,120,1,116.0,1
P03540,C02173,621.59,netbanking,Axis,limit_exceeded,3,3,0,0,1,65.0,0
P03541,C00911,231.96,upi,ICICI,network_error,7,5,1,30,0,,1
P03542,C00245,819.43,card,HDFC,timeout,1,1,0,0,0,,0
P03543,C00542,249.13,wallet,Axis,bank_declined,4,2,0,0,0,,0
P03544,C02533,392.19,card,HDFC,bank_declined,5,2,0,0,1,220.0,0
P03545,C02170,284.65,upi,HDFC,insufficient_funds,3,2,1,120,1,33.0,1
P03546,C02173,751.58,card,Axis,network_error,4,0,0,0,0,,0
P03547,C01573,698.04,card,Axis,bank_declined,2,2,0,0,0,,0
P03548,C02218,222.86,card,Other,insufficient_funds,2,1,1,60,0,,1
P03549,C00124,324.18,card,ICICI,insufficient_funds,5,1,1,30,0,,1
P03550,C02694,327.55,upi,ICICI,timeout,4,2,1,120,0,,1
P03551,C01732,774.55,card,SBI,insufficient_funds,4,3,1,10,0,,1
P03552,C00786,298.8,netbanking,Other,timeout,4,3,1,120,0,,1
P03553,C02044,451.45,card,Other,limit_exceeded,7,2,0,0,1,126.0,0
P03554,C02249,418.1,netbanking,HDFC,bank_declined,3,2,1,30,0,,1
P03555,C02417,391.52,card,HDFC,timeout,6,1,0,0,1,139.0,0
P03556,C00797,1643.29,card,Axis,bank_declined,5,2,1,30,1,63.0,1
P03557,C00077,306.67,card,SBI,timeout,5,2,0,0,1,90.0,0
P03558,C00059,420.09,netbanking,HDFC,bank_declined,5,0,0,0,0,,0
P03559,C02479,635.28,card,Other,limit_exceeded,5,0,1,120,1,210.0,1
P03560,C02686,365.95,card,SBI,limit_exceeded,3,2,0,0,1,172.0,0
P03561,C01524,326.47,card,Other,bank_declined,5,0,0,0,0,,0
P03562,C01937,624.83,upi,Other,insufficient_funds,4,3,1,60,0,,1
P03563,C02157,852.47,wallet,Other,network_error,3,2,0,0,1,138.0,0
P03564,C01302,1226.39,upi,ICICI,network_error,2,1,1,60,0,,1
P03565,C00068,429.0,upi,Other,limit_exceeded,5,0,1,120,1,23.0,1
P03566,C02353,287.37,upi,ICICI,timeout,3,1,0,0,0,,0
P03567,C01933,285.92,wallet,HDFC,timeout,4,0,0,0,0,,0
P03568,C02722,1315.45,netbanking,Other,timeout,2,1,1,10,0,,1
P03569,C00365,618.66,card,Axis,bank_declined,4,3,0,0,0,,0
P03570,C00821,277.69,card,Axis,limit_exceeded,3,1,1,120,1,68.0,1
P03571,C01403,306.26,upi,ICICI,bank_declined,5,4,1,60,1,52.0,1
P03572,C02391,226.44,upi,ICICI,bank_declined,5,1,0,0,1,162.0,0
P03573,C00947,466.23,card,SBI,insufficient_funds,4,1,1,10,0,,1
P03574,C02947,690.66,upi,Other,bank_declined,9,2,1,60,1,18.0,1
P03575,C01578,1453.9,upi,Other,insufficient_funds,5,1,1,10,0,,1
P03576,C01378,1052.83,upi,Other,network_error,7,2,0,0,0,,0
P03577,C01440,505.52,upi,Other,network_error,1,1,0,0,0,,0
P03578,C00762,303.55,wallet,SBI,bank_declined,6,1,0,0,0,,0
P03579,C00341,679.41,card,HDFC,limit_exceeded,4,3,0,0,1,55.0,0
P03580,C02990,142.75,netbanking,ICICI,network_error,5,0,0,0,0,,0
P03581,C00383,283.85,card,ICICI,insufficient_funds,6,3,0,0,0,,0
P03582,C01004,768.64,card,Axis,bank_declined,4,5,1,30,0,,1
P03583,C01557,909.75,wallet,Other,network_error,3,3,0,0,0,,0
P03584,C00300,1231.43,upi,ICICI,network_error,5,3,0,0,1,72.0,0
P03585,C00139,455.22,upi,Axis,bank_declined,4,2,0,0,0,,0
P03586,C00359,1221.0,card,SBI,insufficient_funds,3,1,1,60,1,229.0,1
P03587,C00836,376.59,card,Axis,bank_declined,4,1,1,60,0,,1
P03588,C01523,356.33,upi,Other,limit_exceeded,0,4,0,0,1,176.0,0
P03589,C01628,611.05,upi,Axis,bank_declined,3,0,0,0,1,143.0,0
P03590,C01983,1096.37,upi,Other,bank_declined,6,3,0,0,0,,0
P03591,C01304,950.84,card,SBI,timeout,7,3,0,0,1,146.0,0
P03592,C02531,1015.78,upi,SBI,insufficient_funds,1,5,0,0,0,,0
P03593,C00909,712.45,upi,SBI,network_error,4,2,0,0,1,122.0,0
P03594,C01135,964.25,wallet,Axis,network_error,6,3,0,0,0,,0
P03595,C02914,502.52,upi,Other,insufficient_funds,4,2,1,30,1,80.0,1
P03596,C02187,614.63,upi,ICICI,insufficient_funds,5,2,1,30,0,,1
P03597,C00996,3466.83,netbanking,Other,bank_declined,1,3,0,0,1,208.0,0
P03598,C02483,911.49,upi,Axis,timeout,4,1,1,60,0,,1
P03599,C02557,499.7,upi,SBI,timeout,5,3,1,60,0,,1
P03600,C02321,864.59,upi,HDFC,limit_exceeded,3,1,1,120,0,,1
P03601,C02152,235.36,netbanking,ICICI,limit_exceeded,4,5,0,0,1,192.0,0
P03602,C01238,393.44,upi,Other,network_error,3,0,0,0,0,,0
P03603,C01785,427.5,card,Other,network_error,2,0,1,60,1,79.0,1
P03604,C02810,298.26,upi,HDFC,limit_exceeded,6,2,1,10,0,,1
P03605,C02835,1701.06,upi,SBI,timeout,1,0,0,0,1,181.0,0
P03606,C00165,686.7,upi,HDFC,bank_declined,1,0,0,0,0,,0
P03607,C00999,742.14,card,SBI,bank_declined,3,1,1,30,1,61.0,1
P03608,C02568,458.1,upi,Other,bank_declined,5,1,1,60,1,170.0,1
P03609,C01308,219.87,upi,SBI,bank_declined,5,5,1,120,1,160.0,1
P03610,C02565,471.48,upi,ICICI,bank_declined,4,2,0,0,0,,0
P03611,C00657,366.57,upi,Axis,insufficient_funds,3,3,1,30,0,,1
P03612,C02661,241.97,netbanking,Axis,network_error,4,1,1,30,1,237.0,1
P03613,C02212,838.51,netbanking,SBI,limit_exceeded,8,1,1,10,1,12.0,1
P03614,C01910,408.97,upi,Other,bank_declined,2,0,0,0,0,,0
P03615,C02047,141.72,wallet,Other,insufficient_funds,6,2,1,120,1,159.0,1
P03616,C02112,493.01,card,SBI,timeout,9,0,0,0,1,177.0,0
P03617,C01141,499.45,card,HDFC,timeout,4,1,1,120,0,,1
P03618,C01890,835.31,card,HDFC,timeout,3,2,1,60,0,,1
P03619,C00267,535.98,netbanking,HDFC,network_error,8,3,0,0,0,,0
P03620,C01846,320.87,netbanking,Other,timeout,3,0,0,0,0,,0
P03621,C01709,698.22,upi,SBI,timeout,3,0,1,120,0,,1
P03622,C02294,312.88,card,SBI,limit_exceeded,2,2,0,0,0,,0
P03623,C02443,807.33,netbanking,Other,network_error,6,3,1,30,0,,1
P03624,C01511,1106.58,upi,SBI,bank_declined,5,2,1,30,0,,1
P03625,C00476,86.84,netbanking,ICICI,insufficient_funds,4,3,0,0,1,207.0,0
P03626,C00977,291.64,card,HDFC,timeout,4,3,0,0,0,,0
P03627,C01208,682.2,card,SBI,insufficient_funds,3,0,1,60,0,,1
P03628,C01044,525.65,wallet,Other,limit_exceeded,5,1,1,30,1,190.0,1
P03629,C01961,1221.67,upi,SBI,bank_declined,3,3,1,30,0,,1
P03630,C00558,1182.8,upi,Other,limit_exceeded,3,3,1,60,1,184.0,1
P03631,C01018,942.28,upi,SBI,network_error,2,3,0,0,1,136.0,0
P03632,C01606,151.31,netbanking,Axis,bank_declined,4,1,0,0,1,225.0,0
P03633,C00883,439.6,upi,ICICI,bank_declined,4,2,1,60,1,25.0,1
P03634,C02195,771.51,upi,Axis,insufficient_funds,4,0,1,30,0,,1
P03635,C00666,483.71,card,SBI,insufficient_funds,7,1,1,30,0,,1
P03636,C02668,451.08,upi,Other,network_error,1,0,0,0,0,,0
P03637,C01772,1171.81,wallet,SBI,limit_exceeded,2,1,1,10,1,109.0,1
P03638,C02868,633.22,wallet,Other,network_error,7,1,1,60,1,6.0,1
P03639,C00864,412.95,wallet,HDFC,limit_exceeded,4,2,1,30,0,,1
P03640,C00582,214.89,upi,HDFC,limit_exceeded,4,1,0,0,1,68.0,0
P03641,C00695,1643.03,netbanking,SBI,insufficient_funds,5,1,1,60,1,101.0,1
P03642,C01252,608.94,upi,HDFC,network_error,3,3,1,120,0,,1
P03643,C01611,355.46,upi,SBI,bank_declined,7,2,0,0,1,140.0,0
P03644,C01240,945.7,netbanking,HDFC,insufficient_funds,2,0,0,0,0,,0
P03645,C02455,160.38,netbanking,ICICI,insufficient_funds,7,1,0,0,0,,0
P03646,C00399,1679.85,card,Axis,insufficient_funds,4,3,0,0,0,,0
P03647,C01947,755.76,wallet,HDFC,timeout,6,5,1,120,1,105.0,1
P03648,C00715,2289.36,netbanking,ICICI,bank_declined,1,3,0,0,0,,0
P03649,C00704,767.48,netbanking,Axis,bank_declined,1,0,0,0,1,93.0,0
P03650,C02809,582.36,netbanking,Other,limit_exceeded,7,2,0,0,0,,0
P03651,C02547,322.78,upi,Axis,insufficient_funds,3,2,1,30,1,107.0,1
P03652,C01715,362.57,netbanking,Axis,timeout,4,0,1,120,0,,1
P03653,C01973,206.75,upi,ICICI,limit_exceeded,2,4,0,0,0,,0
P03654,C00082,1966.81,upi,SBI,network_error,3,1,0,0,1,152.0,0
P03655,C00604,540.69,card,ICICI,network_error,2,1,1,60,1,147.0,1
P03656,C01971,906.14,netbanking,Axis,insufficient_funds,2,1,1,120,0,,1
P03657,C01711,1013.01,netbanking,Axis,network_error,5,2,1,10,1,213.0,1
P03658,C02047,421.22,wallet,ICICI,bank_declined,6,0,1,10,1,95.0,1
P03659,C02820,281.04,card,HDFC,timeout,4,1,1,60,1,163.0,1
P03660,C00903,298.39,card,Axis,timeout,2,2,0,0,0,,0
P03661,C00365,166.82,upi,Axis,insufficient_funds,4,4,1,10,0,,1
P03662,C00163,225.17,netbanking,Other,network_error,7,0,1,60,0,,1
P03663,C02559,716.64,netbanking,SBI,limit_exceeded,3,1,1,60,1,21.0,1
P03664,C01864,1008.44,upi,ICICI,network_error,4,3,0,0,1,209.0,0
P03665,C00116,494.68,netbanking,Axis,bank_declined,1,2,1,10,0,,1
P03666,C02989,940.58,card,HDFC,limit_exceeded,3,1,1,10,0,,1
P03667,C02385,956.26,upi,HDFC,limit_exceeded,2,1,1,60,0,,1
P03668,C00881,395.47,card,Other,insufficient_funds,0,2,0,0,0,,0
P03669,C02785,1054.84,card,HDFC,insufficient_funds,6,4,1,30,0,,1
P03670,C00840,439.74,netbanking,ICICI,limit_exceeded,5,0,1,30,1,74.0,1
P03671,C02195,364.98,upi,HDFC,insufficient_funds,4,3,1,30,1,108.0,1
P03672,C01347,523.39,card,Other,timeout,2,3,1,60,1,219.0,1
P03673,C02491,183.71,upi,Other,bank_declined,5,1,1,120,1,46.0,1
P03674,C02885,480.26,card,HDFC,insufficient_funds,2,4,1,30,0,,1
P03675,C01037,97.92,card,Axis,bank_declined,8,3,1,120,0,,1
P03676,C00943,790.58,card,HDFC,insufficient_funds,4,1,1,120,1,125.0,1
P03677,C01725,199.17,card,Other,insufficient_funds,1,0,0,0,0,,0
P03678,C02335,490.52,card,Axis,bank_declined,4,1,1,10,0,,1
P03679,C02768,1392.77,upi,Other,insufficient_funds,4,2,0,0,0,,0
P03680,C01138,517.98,card,Axis,insufficient_funds,3,3,0,0,1,92.0,0
P03681,C02528,130.92,upi,HDFC,insufficient_funds,2,3,0,0,0,,0
P03682,C00022,539.42,upi,SBI,bank_declined,4,2,0,0,1,201.0,0
P03683,C01750,412.04,netbanking,ICICI,limit_exceeded,2,1,1,60,0,,1
P03684,C00683,945.97,netbanking,Axis,insufficient_funds,3,2,0,0,1,60.0,0
P03685,C02954,455.2,netbanking,Other,network_error,3,2,1,10,1,5.0,1
P03686,C01834,1075.65,upi,Other,bank_declined,3,1,0,0,1,131.0,0
P03687,C02368,668.45,card,SBI,insufficient_funds,8,3,0,0,0,,0
P03688,C00126,909.06,upi,Other,insufficient_funds,5,5,0,0,1,112.0,0
P03689,C00277,461.6,upi,Other,insufficient_funds,4,0,0,0,1,73.0,0
P03690,C02000,1210.1,upi,Other,network_error,5,1,1,60,0,,1
P03691,C01228,344.42,upi,Axis,limit_exceeded,3,2,0,0,1,131.0,0
P03692,C02242,136.6,upi,Axis,network_error,6,1,0,0,1,64.0,0
P03693,C00696,228.89,wallet,ICICI,insufficient_funds,1,5,0,0,0,,0
P03694,C01310,536.18,wallet,SBI,bank_declined,5,3,1,10,1,122.0,1
P03695,C00057,595.58,netbanking,HDFC,limit_exceeded,3,3,0,0,0,,0
P03696,C00019,549.37,card,SBI,insufficient_funds,4,2,0,0,1,184.0,0
P03697,C02312,1156.45,wallet,ICICI,network_error,3,3,1,10,0,,1
P03698,C02842,562.45,netbanking,Axis,insufficient_funds,5,5,0,0,1,228.0,0
P03699,C00113,620.59,upi,Axis,insufficient_funds,5,3,1,60,0,,1
P03700,C00542,978.53,card,SBI,bank_declined,4,1,1,30,0,,1
P03701,C02695,152.38,upi,HDFC,limit_exceeded,5,0,1,120,1,168.0,1
P03702,C00579,817.35,upi,Axis,timeout,5,3,0,0,1,209.0,0
P03703,C01089,1238.19,card,Axis,insufficient_funds,3,0,1,60,0,,1
P03704,C00025,814.29,card,SBI,insufficient_funds,5,1,0,0,0,,0
P03705,C01573,614.31,upi,SBI,bank_declined,5,1,0,0,0,,0
